Customer_Loyalty_ID,Gender,Geographic_Region,Loyalty_Status,Neigborhood_Cluster-55_Level,Neighborhood_Cluster-7_Level,Television_Region,Affluence_Grade,Age,Frequency,Frequency_Percent,Loyalty_Card_Tenure,Organics_Purchase_Count,Organics_Purchase_Indicator,Total_Spend
26222523,M,Scottish,Silver,47.0,F,C Scotland,7,47,1,0.00%,9,0,0,1000.0
26224321,F,South East,Gold,31.0,D,London,11,64,1,0.00%,5,0,0,14600.0
26230666,F,South East,Tin,51.0,F,S & S East,10,77,1,0.00%,7,0,0,0.01
26236761,F,South East,Tin,10.0,B,London,6,46,1,0.00%,8,0,0,0.01
26239949,F,Scottish,Tin,52.0,F,C Scotland,8,63,1,0.00%,8,0,0,0.01
26246511,F,Midlands,Silver,53.0,F,Midlands,6,34,1,0.00%,6,0,0,0.02
26249324,M,Midlands,Gold,51.0,F,Midlands,18,32,1,0.00%,2,0,0,13098.59
26255308,F,Midlands,Silver,25.0,C,Midlands,11,54,1,0.00%,8,0,0,420.0
26262606,F,Scottish,Gold,47.0,F,C Scotland,12,46,1,0.00%,8,0,0,6000.0
26264986,U,North,Silver,51.0,F,Yorkshire,9,36,1,0.00%,5,0,0,4700.0
26266172,M,North,Silver,33.0,D,Yorkshire,5,52,1,0.00%,5,0,0,2000.0
26275708,F,Midlands,Silver,10.0,B,East,11,32,1,0.00%,4,0,0,1680.0
26277522,M,North,Tin,18.0,C,N East,7,44,1,0.00%,5,1,1,0.01
26279274,F,South East,Silver,37.0,E,S & S East,8,64,1,0.00%,10,0,0,3000.0
26282887,F,North,Tin,47.0,F,Yorkshire,10,66,1,0.00%,8,0,0,0.01
26288087,F,Midlands,Silver,37.0,E,East,13,70,1,0.00%,9,0,0,3000.0
26303353,M,South East,Silver,1.0,A,London,9,50,1,0.00%,4,0,0,4000.0
26304686,M,South East,Silver,22.0,C,London,10,61,1,0.00%,9,0,0,1440.01
26324873,M,Midlands,Tin,53.0,F,Midlands,11,74,1,0.00%,8,0,0,0.01
26325284,F,North,Gold,23.0,C,Yorkshire,12,55,1,0.00%,3,1,1,6000.0
26328321,F,Midlands,Silver,24.0,C,Midlands,12,43,1,0.00%,5,1,1,100.01
26331144,F,Midlands,Tin,24.0,C,East,8,38,1,0.00%,8,1,1,0.01
26338238,F,South East,Silver,30.0,D,S & S East,8,36,1,0.00%,9,1,1,200.0
26356805,M,North,Silver,35.0,D,N West,13,61,1,0.00%,4,0,0,3000.0
26358743,M,South East,Silver,1.0,A,London,0,72,1,0.00%,9,0,0,1250.0
26359022,F,South East,Gold,21.0,C,London,6,45,1,0.00%,4,0,0,6000.0
26363046,F,North,Silver,4.0,A,N West,3,50,1,0.00%,13,0,0,3000.0
26365251,M,South East,Silver,4.0,A,London,13,53,1,0.00%,9,0,0,4884.25
26370212,F,South East,Tin,27.0,D,S & S East,12,49,1,0.00%,5,0,0,0.01
26377438,F,Midlands,Silver,35.0,D,Midlands,5,45,1,0.00%,1,0,0,1000.0
26383004,M,Midlands,Gold,27.0,D,East,12,41,1,0.00%,3,1,1,7500.0
26390280,F,Midlands,Tin,42.0,E,Midlands,13,37,1,0.00%,3,0,0,0.01
26403609,F,South East,Gold,29.0,D,London,6,30,1,0.00%,6,1,1,6000.0
26407655,M,Midlands,Tin,50.0,F,Midlands,11,68,1,0.00%,7,0,0,0.01
26409399,F,South East,Silver,25.0,C,London,10,64,1,0.00%,4,0,0,1000.0
26429217,F,North,Gold,17.0,C,Yorkshire,12,68,1,0.00%,9,1,1,6653.34
26429438,F,South West,Silver,15.0,B,S West,7,36,1,0.00%,9,0,0,2194.27
26454467,F,South East,Silver,23.0,C,S & S East,7,59,1,0.00%,4,0,0,420.0
26455412,F,South East,Gold,25.0,C,S & S East,6,32,1,0.00%,1,0,0,5500.0
26461501,F,North,Gold,27.0,D,N West,11,36,1,0.00%,8,1,1,6000.0
26462516,M,South East,Gold,10.0,B,London,9,57,1,0.00%,8,0,0,6000.0
26464128,F,Midlands,Platinum,45.0,E,East,12,62,1,0.00%,3,0,0,20308.51
26467607,F,South East,Tin,51.0,F,London,11,43,1,0.00%,6,1,1,0.01
26468247,M,South West,Gold,11.0,B,S West,5,65,1,0.00%,8,0,0,12000.0
26470055,M,South East,Silver,49.0,F,London,3,51,1,0.00%,10,0,0,1019.31
26474743,F,South East,Silver,25.0,C,London,9,47,1,0.00%,2,0,0,100.0
26484900,F,Midlands,Gold,12.0,B,Midlands,9,56,1,0.00%,2,1,1,8000.0
26487160,F,Midlands,Tin,37.0,E,Wales & West,7,30,1,0.00%,8,0,0,0.01
26490579,F,North,Silver,52.0,F,Yorkshire,15,37,1,0.00%,2,0,0,2000.0
26510677,F,South East,Gold,4.0,A,London,8,65,1,0.00%,4,0,0,10000.0
26515423,M,North,Gold,28.0,D,Yorkshire,6,48,1,0.00%,1,0,0,6000.0
26518392,F,South East,Platinum,8.0,B,London,8,67,1,0.00%,3,1,1,20322.09
26521857,F,South East,Gold,42.0,E,London,8,77,1,0.00%,4,0,0,10000.0
26539446,M,South East,Silver,10.0,B,London,10,48,1,0.00%,9,0,0,1020.0
26543923,F,North,Gold,25.0,C,Yorkshire,8,71,1,0.00%,6,0,0,12053.34
26549557,F,Midlands,Silver,27.0,D,Wales & West,9,53,1,0.00%,3,0,0,3000.0
26552736,F,South East,Gold,5.0,B,S & S East,11,69,1,0.00%,2,0,0,6000.0
26558300,M,Midlands,Gold,12.0,B,Midlands,11,39,1,0.00%,3,0,0,12000.0
26558955,M,South East,Gold,18.0,C,S & S East,4,65,1,0.00%,1,0,0,6000.0
26559536,F,Midlands,Gold,45.0,E,East,4,72,1,0.00%,6,0,0,6026.67
26561409,F,Midlands,Gold,24.0,C,Wales & West,10,49,1,0.00%,7,0,0,6000.0
26561778,M,North,Tin,10.0,B,N East,7,54,1,0.00%,5,0,0,0.01
26562383,M,North,Silver,52.0,F,N West,5,34,1,0.00%,1,0,0,3000.0
26563703,M,Midlands,Gold,45.0,E,Wales & West,8,71,1,0.00%,5,0,0,6000.0
26564556,F,South West,Tin,50.0,F,S West,19,38,1,0.00%,9,2,1,0.01
26566435,F,Midlands,Gold,45.0,E,Wales & West,8,79,1,0.00%,6,0,0,6053.35
26569426,F,South East,Tin,41.0,E,London,16,47,1,0.00%,5,0,0,0.01
26572400,F,South East,Tin,53.0,F,London,15,49,1,0.00%,5,1,1,0.01
26572729,M,South East,Platinum,37.0,E,S & S East,6,73,1,0.00%,6,0,0,21000.0
26574160,F,South West,Tin,51.0,F,S West,9,39,1,0.00%,8,1,1,0.01
26577593,M,Midlands,Silver,12.0,B,East,16,54,1,0.00%,2,0,0,60.0
26580632,F,South East,Silver,12.0,B,London,8,64,1,0.00%,6,0,0,3000.0
26588129,F,Midlands,Silver,24.0,C,Wales & West,5,62,1,0.00%,4,0,0,420.0
26589028,F,Midlands,Gold,19.0,C,East,8,68,1,0.00%,8,0,0,13884.25
26589761,M,Midlands,Silver,28.0,D,Midlands,3,59,1,0.00%,5,0,0,3000.0
26597039,F,South East,Tin,52.0,F,London,14,34,1,0.00%,8,1,1,0.01
26598442,F,Midlands,Silver,28.0,D,Midlands,15,48,1,0.00%,9,0,0,0.02
26599198,F,South East,Gold,1.0,A,London,4,61,1,0.00%,10,0,0,6053.34
26599783,M,North,Silver,12.0,B,N West,12,65,1,0.00%,8,0,0,3100.0
26603551,F,South East,Silver,52.0,F,London,4,33,1,0.00%,5,0,0,1680.0
26614243,F,Midlands,Silver,49.0,F,Wales & West,9,42,1,0.00%,9,1,1,3000.0
26618311,M,South East,Silver,53.0,F,London,7,59,1,0.00%,8,0,0,360.0
26620561,F,Midlands,Tin,8.0,B,East,9,53,1,0.00%,9,0,0,0.01
26641577,F,South East,Silver,24.0,C,S & S East,17,31,1,0.00%,3,3,1,150.0
26642956,F,South East,Tin,51.0,F,London,11,44,1,0.00%,5,2,1,0.01
26648520,F,North,Gold,47.0,F,N West,6,58,1,0.00%,11,0,0,6200.01
26650290,F,South East,Silver,6.0,B,S & S East,15,29,1,0.00%,2,2,1,1000.0
26658208,M,Scottish,Gold,22.0,C,C Scotland,5,72,1,0.00%,24,0,0,6000.0
26665549,M,Midlands,Silver,44.0,E,Wales & West,5,36,1,0.00%,2,1,1,100.0
26669919,F,South East,Tin,21.0,C,London,3,53,1,0.00%,7,0,0,0.01
26670240,F,North,Tin,53.0,F,N West,13,44,1,0.00%,4,0,0,0.01
26672510,F,South East,Silver,4.0,A,London,15,69,1,0.00%,19,1,1,420.0
26682575,F,North,Gold,10.0,B,Yorkshire,7,44,1,0.00%,3,0,0,6000.0
26687771,U,Scottish,Silver,10.0,B,C Scotland,7,48,1,0.00%,4,0,0,3000.0
26688182,F,South East,Tin,1.0,A,London,6,61,1,0.00%,29,0,0,0.01
26688220,M,Midlands,Silver,44.0,E,Midlands,11,52,1,0.00%,5,0,0,2000.0
26688859,F,South East,Gold,16.0,C,London,7,37,1,0.00%,4,1,1,15000.0
26690519,F,North,Silver,20.0,C,N West,4,52,1,0.00%,4,0,0,480.0
26691779,M,South East,Silver,9.0,B,London,9,73,1,0.00%,1,0,0,4000.0
26696460,F,Midlands,Silver,44.0,E,Wales & West,8,43,1,0.00%,4,1,1,1000.0
26701537,F,Midlands,Silver,51.0,F,Wales & West,10,38,1,0.00%,9,2,1,300.0
26704986,M,Midlands,Gold,2.0,A,Wales & West,11,62,1,0.00%,7,0,0,18194.13
26715031,F,South East,Silver,19.0,C,London,7,60,1,0.00%,5,0,0,4500.0
26717891,M,South East,Silver,24.0,C,S & S East,11,64,1,0.00%,8,0,0,4884.25
26718707,F,Midlands,Gold,50.0,F,Midlands,9,60,1,0.00%,4,0,0,11000.01
26721929,M,North,Tin,44.0,E,N West,10,61,1,0.00%,5,0,0,0.01
26731967,F,Midlands,Gold,35.0,D,Midlands,7,72,1,0.00%,8,0,0,8000.0
26736489,F,Midlands,Gold,52.0,F,East,10,60,1,0.00%,12,1,1,12140.78
26750147,F,Midlands,Silver,32.0,D,East,7,34,1,0.00%,1,1,1,1000.0
26751607,U,South East,Silver,38.0,E,London,6,36,1,0.00%,8,0,0,0.02
26755890,M,Midlands,Tin,27.0,D,Midlands,13,54,1,0.00%,8,0,0,0.01
26760118,F,Midlands,Silver,37.0,E,Wales & West,8,25,1,0.00%,4,1,1,900.0
26770628,F,South East,Tin,1.0,A,London,13,31,1,0.00%,6,1,1,0.01
26773619,F,South East,Silver,12.0,B,London,9,55,1,0.00%,10,0,0,420.0
26775468,M,North,Silver,35.0,D,Yorkshire,13,60,1,0.00%,6,0,0,5000.0
26779943,F,Midlands,Tin,20.0,C,Midlands,8,51,1,0.00%,8,0,0,0.01
26782375,M,South East,Gold,38.0,E,London,7,54,1,0.00%,8,0,0,12000.0
26786826,F,North,Silver,13.0,B,N West,3,78,1,0.00%,1,0,0,1000.0
26788349,F,Midlands,Silver,35.0,D,Midlands,9,43,1,0.00%,5,1,1,2180.01
26791110,M,South East,Platinum,53.0,F,London,11,55,1,0.00%,3,0,0,20354.22
26802422,F,South West,Gold,35.0,D,S West,11,58,1,0.00%,1,0,0,11000.0
26805847,M,South East,Silver,3.0,A,London,4,51,1,0.00%,5,0,0,2500.0
26815257,F,South East,Gold,28.0,D,London,4,63,1,0.00%,6,0,0,6000.0
26822962,F,Scottish,Silver,17.0,C,C Scotland,3,41,1,0.00%,11,0,0,50.0
26824043,F,Midlands,Tin,12.0,B,East,10,67,1,0.00%,9,0,0,0.01
26824310,F,Midlands,Gold,52.0,F,Midlands,6,75,1,0.00%,4,1,1,6000.0
26826089,M,South East,Tin,52.0,F,London,15,40,1,0.00%,5,1,1,0.01
26830310,M,North,Silver,6.0,B,N East,6,55,1,0.00%,5,0,0,4200.0
26832747,F,North,Tin,5.0,B,N West,9,51,1,0.00%,5,0,0,0.01
26837234,F,North,Silver,22.0,C,N West,7,56,1,0.00%,5,0,0,1500.0
26840693,F,North,Silver,2.0,A,N West,9,64,1,0.00%,12,0,0,4284.25
26853809,F,South East,Gold,18.0,C,London,7,47,1,0.00%,8,1,1,9000.0
26856743,F,South East,Silver,9.0,B,London,4,45,1,0.00%,5,0,0,1000.0
26866986,F,North,Tin,53.0,F,Yorkshire,7,44,1,0.00%,9,0,0,0.01
26869179,U,Midlands,Silver,33.0,D,Wales & West,12,45,1,0.00%,1,0,0,100.0
26870061,F,Midlands,Tin,54.0,F,Wales & West,9,42,1,0.00%,7,1,1,0.01
26875209,M,South West,Silver,45.0,E,S West,4,67,1,0.00%,12,0,0,1000.0
26877546,F,North,Gold,52.0,F,N East,10,62,1,0.00%,2,0,0,9000.0
26878291,U,South East,Tin,2.0,A,London,3,61,1,0.00%,7,0,0,0.01
26902397,F,North,Gold,16.0,C,Yorkshire,8,59,1,0.00%,4,1,1,9465.78
26907399,F,South East,Tin,21.0,C,London,3,38,1,0.00%,4,0,0,0.01
26907593,F,Midlands,Tin,34.0,D,Midlands,8,40,1,0.00%,5,0,0,0.01
26908220,M,South East,Tin,52.0,F,S & S East,7,61,1,0.00%,5,0,0,0.01
26910462,U,North,Silver,6.0,B,N East,4,56,1,0.00%,4,0,0,3000.0
26915979,F,North,Silver,50.0,F,N East,7,30,1,0.00%,4,0,0,3000.0
26917564,F,Midlands,Silver,30.0,D,Wales & West,6,23,1,0.00%,3,0,0,3000.0
26921774,F,Midlands,Gold,49.0,F,Wales & West,8,71,1,0.00%,8,1,1,5000.01
26922401,F,Midlands,Silver,14.0,B,East,5,71,1,0.00%,2,0,0,3000.0
26930684,F,North,Gold,10.0,B,N West,5,49,1,0.00%,1,0,0,6000.0
26932083,F,Scottish,Silver,52.0,F,C Scotland,10,27,1,0.00%,1,1,1,100.0
26937115,M,Scottish,Silver,52.0,F,N Scot,7,51,1,0.00%,9,0,0,500.0
26938480,F,North,Silver,51.0,F,N West,10,59,1,0.00%,6,0,0,2000.0
26941082,F,North,Tin,14.0,B,N West,12,52,1,0.00%,5,0,0,0.01
26943050,U,South East,Silver,10.0,B,London,8,49,1,0.00%,26,2,1,4000.0
26944693,F,Midlands,Silver,42.0,E,East,9,69,1,0.00%,12,1,1,3000.0
26945673,F,North,Gold,32.0,D,N West,5,52,1,0.00%,2,0,0,6000.0
26956616,F,Midlands,Tin,25.0,C,Midlands,11,34,1,0.00%,5,1,1,0.01
26962470,F,South East,Gold,22.0,C,S & S East,3,60,1,0.00%,1,0,0,6000.0
26970376,U,Midlands,Tin,20.0,C,Midlands,10,47,1,0.00%,8,0,0,0.01
26986523,F,Midlands,Tin,47.0,F,Midlands,5,56,1,0.00%,9,0,0,0.01
26986957,M,Midlands,Tin,16.0,C,Midlands,11,28,1,0.00%,5,0,0,0.01
26988100,M,Scottish,Tin,52.0,F,C Scotland,9,40,1,0.00%,5,0,0,0.01
27000680,F,Midlands,Silver,14.0,B,Wales & West,9,53,1,0.00%,5,0,0,5000.0
27001237,M,Midlands,Tin,50.0,F,Midlands,3,57,1,0.00%,8,0,0,0.01
27004279,M,South East,Silver,48.0,F,London,5,46,1,0.00%,8,0,0,3000.0
27004945,M,South East,Gold,41.0,E,S & S East,6,60,1,0.00%,10,0,0,6000.0
27005917,M,South East,Gold,28.0,D,London,7,54,1,0.00%,2,0,0,9250.0
27007057,M,North,Gold,44.0,E,N West,7,29,1,0.00%,3,1,1,6000.0
27009157,M,South East,Silver,11.0,B,S & S East,11,77,1,0.00%,22,1,1,1000.0
27010856,F,South East,Tin,22.0,C,S & S East,7,41,1,0.00%,4,0,0,0.01
27013170,F,North,Gold,50.0,F,N West,20,41,1,0.00%,1,2,1,6400.0
27015106,F,South East,Gold,41.0,E,London,5,60,1,0.00%,2,0,0,9058.9
27017656,M,South East,Platinum,4.0,A,London,11,52,1,0.00%,4,0,0,22500.0
27036995,U,South East,Tin,29.0,D,London,10,45,1,0.00%,8,0,0,0.01
27037258,F,South East,Silver,17.0,C,London,8,32,1,0.00%,5,1,1,3000.0
27040208,F,Midlands,Gold,30.0,D,Wales & West,5,48,1,0.00%,8,0,0,9107.64
27042820,U,South East,Gold,2.0,A,London,3,78,1,0.00%,16,0,0,6000.01
27045285,M,South East,Silver,14.0,B,London,18,50,1,0.00%,5,2,1,50.01
27064980,U,Midlands,Gold,15.0,B,Midlands,10,58,1,0.00%,2,0,0,6000.0
27067947,F,North,Silver,6.0,B,Yorkshire,14,73,1,0.00%,10,0,0,3000.0
27073971,M,South East,Gold,48.0,F,London,11,56,1,0.00%,4,0,0,6000.0
27076342,F,Midlands,Tin,32.0,D,Midlands,11,33,1,0.00%,4,1,1,0.01
27081443,F,South East,Silver,31.0,D,London,12,48,1,0.00%,10,2,1,50.0
27083233,F,Midlands,Gold,11.0,B,East,13,69,1,0.00%,2,0,0,6000.0
27084957,F,South East,Tin,52.0,F,London,11,39,1,0.00%,4,1,1,0.01
27089495,M,Midlands,Gold,52.0,F,Wales & West,9,54,1,0.00%,1,0,0,10000.0
27093166,F,South East,Silver,4.0,A,London,10,61,1,0.00%,8,1,1,2000.0
27093433,M,North,Gold,16.0,C,N East,7,64,1,0.00%,12,0,0,7500.0
27100448,F,North,Gold,22.0,C,N West,14,65,1,0.00%,12,1,1,12000.0
27103390,M,South East,Silver,16.0,C,London,9,51,1,0.00%,1,0,0,3000.0
27109313,M,North,Silver,51.0,F,N East,21,35,1,0.00%,3,2,1,2000.0
27111210,F,North,Tin,5.0,B,N West,11,44,1,0.00%,4,2,1,0.01
27111784,M,South East,Gold,33.0,D,S & S East,7,44,1,0.00%,7,0,0,18078.34
27116085,M,North,Gold,35.0,D,Yorkshire,13,56,1,0.00%,8,1,1,8100.0
27117898,U,South East,Gold,4.0,A,London,7,70,1,0.00%,7,0,0,6000.0
27119793,M,South East,Platinum,35.0,D,London,8,70,1,0.00%,24,0,0,30000.0
27121968,U,Midlands,Tin,28.0,D,East,8,45,1,0.00%,5,0,0,0.01
27129543,M,Scottish,Silver,10.0,B,C Scotland,9,63,1,0.00%,5,0,0,4000.0
27130347,M,Midlands,Silver,25.0,C,East,13,33,1,0.00%,4,1,1,0.03
27135454,M,Midlands,Silver,19.0,C,Wales & West,9,47,1,0.00%,15,0,0,1000.0
27135837,F,North,Tin,12.0,B,Yorkshire,11,35,1,0.00%,7,1,1,0.01
27139069,F,Midlands,Silver,52.0,F,Wales & West,10,44,1,0.00%,2,1,1,50.0
27139298,U,North,Gold,52.0,F,N West,16,62,1,0.00%,3,0,0,10000.0
27139875,F,North,Silver,27.0,D,N West,9,43,1,0.00%,10,0,0,50.0
27145077,M,North,Gold,8.0,B,N West,13,56,1,0.00%,14,0,0,7000.0
27153274,M,Midlands,Tin,23.0,C,Wales & West,11,49,1,0.00%,8,0,0,0.01
27162265,U,South East,Silver,20.0,C,London,11,63,1,0.00%,5,0,0,0.02
27163687,F,South East,Tin,38.0,E,London,9,41,1,0.00%,7,1,1,0.01
27165558,F,North,Tin,46.0,F,N East,2,30,1,0.00%,5,0,0,0.01
27171140,M,Scottish,Gold,20.0,C,N Scot,10,59,1,0.00%,3,0,0,6000.0
27176444,M,South East,Silver,10.0,B,London,12,69,1,0.00%,28,0,0,1643.24
27178382,M,South East,Silver,2.0,A,S & S East,8,71,1,0.00%,15,0,0,4000.0
27185699,M,Scottish,Silver,11.0,B,N Scot,7,69,1,0.00%,12,0,0,800.0
27187993,F,Midlands,Tin,38.0,E,East,7,48,1,0.00%,9,0,0,0.01
27193713,F,South East,Silver,42.0,E,London,9,71,1,0.00%,5,0,0,1500.0
27199142,F,Midlands,Gold,2.0,A,Wales & West,13,75,1,0.00%,2,0,0,7200.0
27200043,F,Scottish,Tin,23.0,C,N Scot,4,40,1,0.00%,4,1,1,0.01
27202895,F,South West,Silver,6.0,B,S West,8,54,1,0.00%,1,1,1,500.0
27206076,M,South East,Silver,30.0,D,S & S East,12,64,1,0.00%,4,0,0,2000.0
27209962,F,North,Tin,38.0,E,N West,5,33,1,0.00%,5,1,1,0.01
27210782,M,Midlands,Gold,52.0,F,Wales & West,14,79,1,0.00%,1,0,0,10000.0
27225909,F,Midlands,Gold,28.0,D,Midlands,10,58,1,0.00%,9,0,0,6000.0
27231534,M,North,Silver,8.0,B,N West,4,54,1,0.00%,4,0,0,5000.0
27240061,F,North,Gold,35.0,D,N West,10,63,1,0.00%,8,0,0,6680.01
27252019,F,Midlands,Platinum,33.0,D,East,2,58,1,0.00%,3,0,0,20182.18
27260224,M,North,Gold,32.0,D,N West,6,59,1,0.00%,2,0,0,17000.0
27261638,F,Midlands,Tin,52.0,F,East,7,51,1,0.00%,4,0,0,0.01
27263320,M,South East,Gold,44.0,E,London,5,61,1,0.00%,7,0,0,17853.35
27269493,M,South East,Tin,34.0,D,S & S East,9,35,1,0.00%,4,0,0,0.01
27270483,M,South East,Tin,8.0,B,S & S East,11,48,1,0.00%,10,0,0,0.01
27271358,F,Scottish,Silver,51.0,F,C Scotland,12,43,1,0.00%,9,1,1,3620.0
27273164,M,South East,Platinum,26.0,C,London,6,65,1,0.00%,15,0,0,40000.0
27276317,F,North,Tin,52.0,F,Yorkshire,7,50,1,0.00%,5,0,0,0.01
27276910,F,North,Silver,37.0,E,Yorkshire,4,60,1,0.00%,23,0,0,1500.0
27281442,U,Midlands,Tin,53.0,F,Midlands,5,41,1,0.00%,4,1,1,0.01
27283488,F,North,Gold,53.0,F,Yorkshire,12,27,1,0.00%,5,1,1,6107.64
27284565,F,South East,Silver,51.0,F,S & S East,7,50,1,0.00%,2,0,0,2500.0
27285081,M,North,Tin,5.0,B,Yorkshire,7,37,1,0.00%,8,1,1,0.01
27285529,M,South East,Silver,44.0,E,London,9,43,1,0.00%,3,0,0,3000.0
27285677,M,Midlands,Tin,14.0,B,Midlands,7,56,1,0.00%,9,0,0,0.01
27290387,F,Midlands,Gold,27.0,D,Wales & West,5,44,1,0.00%,2,0,0,6000.0
27293947,M,North,Tin,8.0,B,Yorkshire,7,58,1,0.00%,5,0,0,0.01
27296857,M,North,Tin,53.0,F,N West,7,32,1,0.00%,5,0,0,0.01
27297349,M,Midlands,Silver,15.0,B,Wales & West,4,54,1,0.00%,3,0,0,1500.0
27300935,F,South East,Silver,41.0,E,London,11,76,1,0.00%,4,0,0,1000.0
27305198,F,South East,Gold,27.0,D,S & S East,6,61,1,0.00%,5,0,0,6000.0
27307174,F,North,Gold,8.0,B,N East,10,54,1,0.00%,1,0,0,10800.0
27310418,F,Midlands,Tin,51.0,F,Midlands,6,44,1,0.00%,5,0,0,0.01
27312208,M,South East,Silver,31.0,D,London,6,63,1,0.00%,10,0,0,480.0
27312402,U,Midlands,Tin,38.0,E,Midlands,9,66,1,0.00%,8,0,0,0.01
27316459,F,South East,Silver,44.0,E,London,7,58,1,0.00%,10,1,1,480.0
27317579,F,South East,Gold,27.0,D,London,11,55,1,0.00%,4,0,0,10000.0
27319393,F,Midlands,Gold,52.0,F,Midlands,6,52,1,0.00%,11,0,0,6500.0
27319938,F,Scottish,Tin,32.0,D,C Scotland,13,54,1,0.00%,9,0,0,0.01
27320650,U,Midlands,Platinum,52.0,F,Midlands,13,48,1,0.00%,2,0,0,24000.0
27321029,M,Midlands,Gold,4.0,A,Wales & West,7,60,1,0.00%,10,0,0,6000.0
27321827,M,South East,Silver,52.0,F,London,8,65,1,0.00%,3,0,0,2400.0
27323463,F,South West,Silver,8.0,B,S West,9,77,1,0.00%,5,0,0,1500.0
27324508,M,Scottish,Gold,32.0,D,C Scotland,7,73,1,0.00%,8,0,0,6133.15
27329526,U,South East,Gold,16.0,C,S & S East,5,57,1,0.00%,4,0,0,15000.0
27330486,F,North,Gold,16.0,C,Yorkshire,6,53,1,0.00%,2,0,0,6000.0
27332675,F,North,Silver,13.0,B,N West,9,32,1,0.00%,1,1,1,2400.0
27333566,F,South East,Silver,21.0,C,London,14,37,1,0.00%,11,2,1,1000.0
27335666,M,Scottish,Tin,53.0,F,C Scotland,9,46,1,0.00%,5,0,0,0.01
27337324,F,Midlands,Silver,19.0,C,Midlands,8,56,1,0.00%,30,0,0,1000.0
27340996,F,South East,Silver,27.0,D,London,9,49,1,0.00%,9,1,1,1000.0
27341534,F,South East,Tin,27.0,D,London,6,74,1,0.00%,9,0,0,0.01
27342654,M,Midlands,Silver,33.0,D,East,7,41,1,0.00%,5,0,0,3052.66
27347877,M,Scottish,Silver,49.0,F,N Scot,9,22,1,0.00%,1,0,0,2000.0
27349101,M,South East,Silver,25.0,C,London,7,70,1,0.00%,7,0,0,4800.0
27356574,M,North,Tin,25.0,C,N West,6,76,1,0.00%,4,0,0,0.01
27356973,F,South East,Silver,14.0,B,London,10,62,1,0.00%,8,0,0,1100.0
27357163,F,Midlands,Silver,49.0,F,Wales & West,7,53,1,0.00%,8,0,0,50.01
27358623,M,Scottish,Gold,31.0,D,C Scotland,7,61,1,0.00%,8,0,0,12000.0
27361934,U,South East,Gold,7.0,B,London,5,55,1,0.00%,11,0,0,9000.0
27362515,U,South East,Silver,13.0,B,S & S East,11,48,1,0.00%,5,0,0,1000.0
27363023,F,Midlands,Silver,5.0,B,Wales & West,12,28,1,0.00%,4,0,0,2000.0
27365956,M,Scottish,Tin,45.0,E,N Scot,4,52,1,0.00%,8,0,0,0.01
27367673,M,South West,Tin,37.0,E,S West,7,49,1,0.00%,5,0,0,0.01
27370224,F,Scottish,Silver,44.0,E,C Scotland,15,37,1,0.00%,4,1,1,1680.0
27374645,F,Midlands,Platinum,37.0,E,Midlands,6,75,1,0.00%,1,0,0,28260.0
27378748,F,South East,Silver,14.0,B,London,11,59,1,0.00%,4,1,1,1500.0
27382346,F,South East,Silver,28.0,D,S & S East,5,56,1,0.00%,9,0,0,500.0
27382575,F,Midlands,Silver,32.0,D,Midlands,4,59,1,0.00%,1,0,0,3000.0
27384519,F,Midlands,Tin,15.0,B,Midlands,9,29,1,0.00%,5,1,1,0.01
27385655,F,Midlands,Silver,53.0,F,Wales & West,11,39,1,0.00%,2,1,1,49.72
27388921,F,North,Platinum,2.0,A,N West,7,75,1,0.00%,22,0,0,34268.5
27391396,F,South East,Silver,51.0,F,London,13,37,1,0.00%,1,1,1,1200.0
27392805,F,South East,Gold,21.0,C,London,8,63,1,0.00%,7,0,0,15052.66
27393518,F,South West,Tin,38.0,E,S West,14,29,1,0.00%,7,2,1,0.01
27393690,F,South East,Silver,37.0,E,London,8,52,1,0.00%,7,0,0,10.01
27394735,F,North,Gold,35.0,D,Yorkshire,3,67,1,0.00%,8,0,0,6000.0
27398587,F,North,Gold,32.0,D,Yorkshire,1,51,1,0.00%,3,0,0,6000.0
27399826,M,South East,Silver,44.0,E,London,10,56,1,0.00%,8,0,0,50.01
27399834,M,Scottish,Gold,7.0,B,C Scotland,11,66,1,0.00%,1,1,1,11054.8
27401030,F,South East,Gold,2.0,A,London,10,76,1,0.00%,1,0,0,18000.0
27401146,F,Scottish,Gold,1.0,A,C Scotland,5,58,1,0.00%,7,0,0,6105.32
27406288,F,Midlands,Tin,47.0,F,East,6,44,1,0.00%,8,0,0,0.01
27407578,M,South East,Silver,6.0,B,S & S East,7,44,1,0.00%,8,1,1,4000.01
27409635,F,South East,Tin,17.0,C,London,7,39,1,0.00%,7,1,1,0.01
27411478,F,Midlands,Gold,38.0,E,Midlands,15,66,1,0.00%,1,0,0,6000.0
27412733,F,North,Silver,52.0,F,Yorkshire,14,32,1,0.00%,4,1,1,1000.0
27414906,F,North,Silver,18.0,C,Yorkshire,6,32,1,0.00%,2,1,1,35.0
27417247,F,South East,Gold,31.0,D,London,8,47,1,0.00%,1,0,0,6053.35
27419312,U,Midlands,Silver,53.0,F,Midlands,8,29,1,0.00%,5,0,0,1200.0
27423387,F,South East,Tin,28.0,D,S & S East,9,65,1,0.00%,9,0,0,0.01
27424820,F,South East,Gold,27.0,D,London,6,60,1,0.00%,25,0,0,18026.67
